"date_dt","c_agent","contract","doc","division","frc","nom_g","div_frc","nom_frc","amount"
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,30702.26
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,837.2
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,201.2
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,88.8
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1195.4
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,948.0
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,137.6
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1155.0
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,3014.23
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,469.0
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,170.8
2025-03-31 15:23:40.000,НПП ЭЛКОМ ООО Лобачевского,Договор №АТП-П 013/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000935 от 31.03.2025 15:23:40","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4094.98
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,399.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2362.72
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1098.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,394.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,22855.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,3073.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1137.4
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,53.6
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,3980.07
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,220.4
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,37.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,241.24
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,613.91
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,3149.88
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,745.6
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,998.9
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,500.8
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2500.6
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,5262.8
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,384.38
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,21544.14
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,738.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1212.6
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,261.6
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,403.1
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,459.66
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1624.76
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2579.12
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,620.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,792.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,295.6
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,332.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,20.4
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2667.5
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,133.8
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1352.0
2025-03-31 15:23:41.000,НПП ЭЛКОМ ООО Енисейская,Договор №АТП-П 089/14 от 30.09.13г.,"Реализация (акт, накладная, УПД) 00БП-000936 от 31.03.2025 15:23:41","33 ООО ""НПП ""Элком""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1374.8
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,7139.0
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,3420.0
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,6790.0
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,5150.0
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,813111.81
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1067.06
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,26171.8
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,3141.8
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,5490.0
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,42077.47
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1680.0
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,18025.0
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,22234.15
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,64250.32
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,28405.84
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,190715.43
2025-03-31 15:23:42.000,НОРМАЛЬ АО,Договор №АТП-П 019/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000937 от 31.03.2025 15:23:42","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,396057.2
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,14862.34
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,375202.65
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1722.85
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2481.64
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1978.62
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,146416.18
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,20136.63
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,13636.86
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,3087.41
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4913.09
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2165.4
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,121152.87
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,503.92
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,4146.03
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,980.07
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,22669.54
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,31650.64
2025-03-31 15:23:43.000,АВИАСЕРВИС ООО,Договор №АТП-П 018/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-000938 от 31.03.2025 15:23:43","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,15098.02
